"","column_label","Site","taxonID","dateID","lengthClass","n_m2","total_mass_AFDMg_m2"
"163","1","forested","coleoptera_elmidae",2022-03-04,3,21.52,0.0236872171207879
"164","1","forested","coleoptera_elmidae",2022-03-04,2,21.52,0.00568194097319147
"165","1","forested","coleoptera_elmidae",2022-03-04,5,21.52,0.14310127006946
"166","1","forested","coleoptera_elmidae",2022-03-21,5,10.76,0.0715506350347301
"167","1","forested","coleoptera_elmidae",2022-03-21,6,10.76,0.13595984473441
"168","1","forested","coleoptera_elmidae",2021-10-14,5,10.76,0.0715506350347301
"169","2","forested","coleoptera_psephenidae",2021-09-07,1,32.28,0.002382264
"170","2","forested","coleoptera_psephenidae",2021-09-07,2,10.76,0.00595198462323225
"171","2","forested","coleoptera_psephenidae",2021-09-07,3,10.76,0.0193367284941637
"172","2","forested","coleoptera_psephenidae",2022-01-13,6,21.52,0.289871930216497
"173","2","forested","coleoptera_psephenidae",2021-09-07,4,10.76,0.0446123363596895
"174","2","forested","coleoptera_psephenidae",2022-03-04,2,21.52,0.0119039692464645
"175","2","forested","coleoptera_psephenidae",2022-03-04,7,10.76,0.226842036435035
"176","2","forested","coleoptera_psephenidae",2022-03-04,6,10.76,0.144935965108249
"177","3","wastewater dominated","diptera_empididae",2021-05-24,4,10.76,0.00622258257408319
"178","3","stormwater dominated","diptera_empididae",2021-05-24,5,10.76,0.0111953537947071
"179","3","stormwater dominated","diptera_empididae",2021-09-07,2,32.28,0.00301148687394399
"180","3","stormwater dominated","diptera_empididae",2021-09-07,4,10.76,0.00622258257408319
"181","3","stormwater dominated","diptera_empididae",2021-09-07,5,10.76,0.0111953537947071
"182","3","forested","diptera_empididae",2022-03-04,4,10.76,0.00622258257408319
"183","4","forested","diptera_limoniidae",2021-05-24,5,10.76,0.0140855783087086
"184","4","forested","diptera_limoniidae",2021-05-24,7,10.76,0.0383657747504433
"185","4","forested","diptera_limoniidae",2021-07-01,4,21.52,0.0144946141676488
"186","4","forested","diptera_limoniidae",2021-07-01,5,21.52,0.0281711566174171
"187","4","forested","diptera_limoniidae",2021-07-01,7,10.76,0.0383657747504433
"188","4","forested","diptera_limoniidae",2021-07-01,6,10.76,0.0242424457914683
"189","4","forested","diptera_limoniidae",2021-07-01,3,10.76,0.00307686970735271
"190","4","stormwater dominated","diptera_limoniidae",2021-09-07,4,21.52,0.0144946141676488
"191","4","stormwater dominated","diptera_limoniidae",2021-09-07,5,10.76,0.0140855783087086
"192","4","forested","diptera_limoniidae",2021-09-07,2,10.76,0.000919833741938272
"193","4","forested","diptera_limoniidae",2021-09-07,6,10.76,0.0242424457914683
"194","5","wastewater dominated","diptera_simuliidae",2021-05-24,1,10.76,0.000340016
"195","5","wastewater dominated","diptera_simuliidae",2021-05-24,0,10.76,0
"196","5","wastewater dominated","diptera_simuliidae",2021-05-24,2,10.76,0.00237952653299374
"197","5","forested","diptera_simuliidae",2021-05-24,3,43.04,0.0297056258893972
"198","5","forested","diptera_simuliidae",2021-05-24,2,118.36,0.0261747918629312
"199","5","forested","diptera_simuliidae",2021-05-24,1,21.52,0.000680032
"200","5","forested","diptera_simuliidae",2021-05-24,4,21.52,0.0333051769400335
"201","5","wastewater dominated","diptera_simuliidae",2021-11-18,2,10.76,0.00237952653299374
"202","5","wastewater dominated","diptera_simuliidae",2021-11-18,4,10.76,0.0166525884700168
"203","5","forested","diptera_simuliidae",2021-11-18,2,21.52,0.00475905306598749
"204","5","forested","diptera_simuliidae",2022-01-13,5,10.76,0.0311535940237328
"205","5","forested","diptera_simuliidae",2022-03-04,5,10.76,0.0311535940237328
"206","5","forested","diptera_simuliidae",2021-10-14,2,10.76,0.00237952653299374
"207","6","forested","diptera_tipulidae",2021-09-07,10,10.76,0.0528176707441572
"208","6","forested","diptera_tipulidae",2022-03-21,19,10.76,0.295137792170759
"209","6","forested","diptera_tipulidae",2021-10-14,5,21.52,0.0164758589466426
"210","7","wastewater dominated","ephemeroptera_baetidae",2021-10-14,5,10.76,0.0304614256543723
"211","7","forested","ephemeroptera_baetidae",2021-05-24,5,32.28,0.091384276963117
"212","7","forested","ephemeroptera_baetidae",2021-05-24,2,107.6,0.025875792626931
"213","7","forested","ephemeroptera_baetidae",2021-05-24,1,10.76,0.0004007024
"214","7","stormwater dominated","ephemeroptera_baetidae",2021-05-24,2,96.84,0.0232882133642379
"215","7","stormwater dominated","ephemeroptera_baetidae",2021-05-24,4,53.8,0.0835478704484848
"216","7","stormwater dominated","ephemeroptera_baetidae",2021-05-24,5,21.52,0.0609228513087446
"217","7","stormwater dominated","ephemeroptera_baetidae",2021-05-24,3,53.8,0.0385234562646108
"218","7","forested","ephemeroptera_baetidae",2021-05-24,4,53.8,0.0835478704484848
"219","7","stormwater dominated","ephemeroptera_baetidae",2021-05-24,1,32.28,0.0012021072
"220","7","forested","ephemeroptera_baetidae",2021-06-09,2,43.04,0.0103503170507724
"221","7","forested","ephemeroptera_baetidae",2021-06-09,4,53.8,0.0835478704484848
"222","7","forested","ephemeroptera_baetidae",2021-06-09,3,43.04,0.0308187650116886
"223","7","wastewater dominated","ephemeroptera_baetidae",2021-07-01,4,10.76,0.016709574089697
"224","7","stormwater dominated","ephemeroptera_baetidae",2021-07-01,4,21.52,0.0334191481793939
"225","7","wastewater dominated","ephemeroptera_baetidae",2021-09-07,5,10.76,0.0304614256543723
"226","7","wastewater dominated","ephemeroptera_baetidae",2021-09-07,2,21.52,0.00517515852538621
"227","7","wastewater dominated","ephemeroptera_baetidae",2021-09-07,3,10.76,0.00770469125292216
"228","7","forested","ephemeroptera_baetidae",2021-09-07,2,21.52,0.00517515852538621
"229","7","forested","ephemeroptera_baetidae",2021-09-07,3,10.76,0.00770469125292216
"230","7","forested","ephemeroptera_baetidae",2021-09-07,5,10.76,0.0304614256543723
"231","7","stormwater dominated","ephemeroptera_baetidae",2021-10-14,3,10.76,0.00770469125292216
"232","7","forested","ephemeroptera_baetidae",2021-10-14,2,10.76,0.0025875792626931
"233","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,6,53.8,0.248769402323449
"234","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,5,107.6,0.304614256543723
"235","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,4,118.36,0.183805314986667
"236","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,3,21.52,0.0154093825058443
"237","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,2,32.28,0.00776273778807931
"238","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,1,10.76,0.0004007024
"239","7","stormwater dominated","ephemeroptera_baetidae",2022-03-21,5,10.76,0.0304614256543723
"240","7","stormwater dominated","ephemeroptera_baetidae",2021-06-09,4,10.76,0.016709574089697
"241","7","stormwater dominated","ephemeroptera_baetidae",2021-06-09,3,21.52,0.0154093825058443
"242","7","forested","ephemeroptera_baetidae",2021-05-24,6,21.52,0.0995077609293797
"243","7","forested","ephemeroptera_baetidae",2021-05-24,3,86.08,0.0616375300233773
"244","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,4,150.64,0.233934037255758
"245","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,2,86.08,0.0207006341015448
"246","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,3,118.36,0.0847516037821437
"247","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,1,21.52,0.0008014048
"248","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,5,10.76,0.0304614256543723
"249","8","forested","ephemeroptera_ephemerellidae",2022-01-13,5,10.76,0.0587207291135016
"250","9","forested","ephemeroptera_heptageniidae",2021-05-24,5,32.28,0.0788724119532519
"251","9","forested","ephemeroptera_heptageniidae",2021-05-24,6,32.28,0.128076088387225
"252","9","forested","ephemeroptera_heptageniidae",2021-05-24,8,10.76,0.091740034920579
"253","9","forested","ephemeroptera_heptageniidae",2021-05-24,4,43.04,0.0581005353340848
"254","9","forested","ephemeroptera_heptageniidae",2021-05-24,7,43.04,0.257287273911892
"255","9","forested","ephemeroptera_heptageniidae",2021-05-24,2,21.52,0.004599508013363
"256","9","forested","ephemeroptera_heptageniidae",2021-10-14,2,215.2,0.04599508013363
"257","9","forested","ephemeroptera_heptageniidae",2021-06-09,3,75.32,0.0473157885182914
"258","9","forested","ephemeroptera_heptageniidae",2021-06-09,4,96.84,0.130726204501691
"259","9","forested","ephemeroptera_heptageniidae",2021-06-09,6,43.04,0.170768117849634
"260","9","forested","ephemeroptera_heptageniidae",2021-06-09,5,32.28,0.0788724119532519
"261","9","forested","ephemeroptera_heptageniidae",2021-06-09,7,32.28,0.192965455433919
"262","9","forested","ephemeroptera_heptageniidae",2021-07-01,8,10.76,0.091740034920579
"263","9","forested","ephemeroptera_heptageniidae",2021-07-01,7,10.76,0.0643218184779731
"264","9","forested","ephemeroptera_heptageniidae",2021-07-01,6,53.8,0.213460147312042
"265","9","forested","ephemeroptera_heptageniidae",2021-07-01,5,10.76,0.0262908039844173
"266","9","forested","ephemeroptera_heptageniidae",2021-08-13,5,21.52,0.0525816079688346
"267","9","forested","ephemeroptera_heptageniidae",2021-08-13,4,32.28,0.0435754015005636
"268","9","forested","ephemeroptera_heptageniidae",2021-08-13,3,10.76,0.00675939835975592
"269","9","forested","ephemeroptera_heptageniidae",2021-08-13,6,10.76,0.0426920294624084
"270","9","forested","ephemeroptera_heptageniidae",2021-09-07,2,32.28,0.0068992620200445
"271","9","forested","ephemeroptera_heptageniidae",2021-09-07,5,75.32,0.184035627890921
"272","9","forested","ephemeroptera_heptageniidae",2021-09-07,4,107.6,0.145251338335212
"273","9","forested","ephemeroptera_heptageniidae",2021-09-07,3,53.8,0.0337969917987796
"274","9","forested","ephemeroptera_heptageniidae",2021-09-07,6,21.52,0.0853840589248168
"275","9","forested","ephemeroptera_heptageniidae",2021-09-07,7,10.76,0.0643218184779731
"276","9","forested","ephemeroptera_heptageniidae",2021-10-14,3,258.24,0.162225560634142
"277","9","forested","ephemeroptera_heptageniidae",2021-10-14,4,182.92,0.24692727516986
"278","9","forested","ephemeroptera_heptageniidae",2021-10-14,5,43.04,0.105163215937669
"279","9","forested","ephemeroptera_heptageniidae",2021-11-18,5,53.8,0.131454019922086
"280","9","forested","ephemeroptera_heptageniidae",2021-11-18,4,75.32,0.101675936834648
"281","9","forested","ephemeroptera_heptageniidae",2021-11-18,2,86.08,0.018398032053452
"282","9","forested","ephemeroptera_heptageniidae",2021-11-18,6,21.52,0.0853840589248168
"283","9","forested","ephemeroptera_heptageniidae",2021-11-18,7,21.52,0.128643636955946
"284","9","forested","ephemeroptera_heptageniidae",2021-11-18,3,75.32,0.0473157885182914
"285","9","forested","ephemeroptera_heptageniidae",2021-11-18,8,21.52,0.183480069841158
"286","9","forested","ephemeroptera_heptageniidae",2022-01-13,3,10.76,0.00675939835975592
"287","9","forested","ephemeroptera_heptageniidae",2022-03-04,12,10.76,0.269640770171291
"288","9","forested","ephemeroptera_heptageniidae",2022-03-04,3,10.76,0.00675939835975592
"289","9","forested","ephemeroptera_heptageniidae",2021-06-09,2,10.76,0.0022997540066815
"290","9","forested","ephemeroptera_heptageniidae",2022-01-13,8,10.76,0.091740034920579
"291","10","forested","ephemeroptera_isonychiidae",2021-05-24,2,21.52,0.00749952939597305
"292","10","forested","ephemeroptera_isonychiidae",2021-05-24,3,10.76,0.0117647138021584
"293","10","forested","ephemeroptera_isonychiidae",2021-05-24,4,32.28,0.079438284823143
"294","10","forested","ephemeroptera_isonychiidae",2021-05-24,5,21.52,0.0993630322223354
"295","10","forested","ephemeroptera_isonychiidae",2021-05-24,14,10.76,0.906109093590936
"296","10","forested","ephemeroptera_isonychiidae",2021-07-01,5,10.76,0.0496815161111677
"297","10","forested","ephemeroptera_isonychiidae",2021-07-01,7,10.76,0.128314548806144
"298","10","forested","ephemeroptera_isonychiidae",2021-07-01,8,10.76,0.186987765422877
"299","10","forested","ephemeroptera_isonychiidae",2021-09-07,3,43.04,0.0470588552086337
"300","10","forested","ephemeroptera_isonychiidae",2021-09-07,7,21.52,0.256629097612289
"301","10","forested","ephemeroptera_isonychiidae",2021-09-07,6,64.56,0.498467909936029
"302","10","forested","ephemeroptera_isonychiidae",2021-09-07,4,32.28,0.079438284823143
"303","10","forested","ephemeroptera_isonychiidae",2021-09-07,5,32.28,0.149044548333503
"304","10","forested","ephemeroptera_isonychiidae",2021-09-07,8,32.28,0.560963296268631
"305","10","forested","ephemeroptera_isonychiidae",2021-09-07,2,10.76,0.00374976469798652
"306","10","forested","ephemeroptera_isonychiidae",2021-09-07,9,10.76,0.260653346377813
"307","10","forested","ephemeroptera_isonychiidae",2021-10-14,2,107.6,0.0374976469798652
"308","10","forested","ephemeroptera_isonychiidae",2021-10-14,4,96.84,0.238314854469429
"309","10","forested","ephemeroptera_isonychiidae",2021-10-14,3,150.64,0.164705993230218
"310","10","forested","ephemeroptera_isonychiidae",2021-10-14,5,32.28,0.149044548333503
"311","10","forested","ephemeroptera_isonychiidae",2021-10-14,6,43.04,0.332311939957353
"312","10","forested","ephemeroptera_isonychiidae",2021-11-18,4,75.32,0.185355997920667
"313","10","forested","ephemeroptera_isonychiidae",2021-11-18,3,64.56,0.0705882828129506
"314","10","forested","ephemeroptera_isonychiidae",2021-11-18,8,21.52,0.373975530845754
