"","column_label","Site","taxonID","dateID","lengthClass","n_m2","total_mass_AFDMg_m2"
"97","7","forested","ephemeroptera_baetidae",2021-09-07,2,21.52,0.00517515852538621
"98","7","forested","ephemeroptera_baetidae",2021-09-07,3,10.76,0.00770469125292216
"99","7","forested","ephemeroptera_baetidae",2021-09-07,5,10.76,0.0304614256543723
"100","7","stormwater dominated","ephemeroptera_baetidae",2021-10-14,3,10.76,0.00770469125292216
"101","7","forested","ephemeroptera_baetidae",2021-10-14,2,10.76,0.0025875792626931
"102","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,6,53.8,0.248769402323449
"103","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,5,107.6,0.304614256543723
"104","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,4,118.36,0.183805314986667
"105","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,3,21.52,0.0154093825058443
"106","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,2,32.28,0.00776273778807931
"107","7","wastewater dominated","ephemeroptera_baetidae",2021-11-18,1,10.76,0.0004007024
"108","7","stormwater dominated","ephemeroptera_baetidae",2022-03-21,5,10.76,0.0304614256543723
"109","7","stormwater dominated","ephemeroptera_baetidae",2021-06-09,4,10.76,0.016709574089697
"110","7","stormwater dominated","ephemeroptera_baetidae",2021-06-09,3,21.52,0.0154093825058443
"111","7","forested","ephemeroptera_baetidae",2021-05-24,6,21.52,0.0995077609293797
"112","7","forested","ephemeroptera_baetidae",2021-05-24,3,86.08,0.0616375300233773
"113","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,4,150.64,0.233934037255758
"114","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,2,86.08,0.0207006341015448
"115","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,3,118.36,0.0847516037821437
"116","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,1,21.52,0.0008014048
"117","7","wastewater dominated","ephemeroptera_baetidae",2021-05-24,5,10.76,0.0304614256543723
"118","8","forested","ephemeroptera_ephemerellidae",2022-01-13,5,10.76,0.0587207291135016
"119","9","forested","ephemeroptera_heptageniidae",2021-05-24,5,32.28,0.0788724119532519
"120","9","forested","ephemeroptera_heptageniidae",2021-05-24,6,32.28,0.128076088387225
"121","9","forested","ephemeroptera_heptageniidae",2021-05-24,8,10.76,0.091740034920579
"122","9","forested","ephemeroptera_heptageniidae",2021-05-24,4,43.04,0.0581005353340848
"123","9","forested","ephemeroptera_heptageniidae",2021-05-24,7,43.04,0.257287273911892
"124","9","forested","ephemeroptera_heptageniidae",2021-05-24,2,21.52,0.004599508013363
"125","9","forested","ephemeroptera_heptageniidae",2021-10-14,2,215.2,0.04599508013363
"126","9","forested","ephemeroptera_heptageniidae",2021-06-09,3,75.32,0.0473157885182914
"127","9","forested","ephemeroptera_heptageniidae",2021-06-09,4,96.84,0.130726204501691
"128","9","forested","ephemeroptera_heptageniidae",2021-06-09,6,43.04,0.170768117849634
"129","9","forested","ephemeroptera_heptageniidae",2021-06-09,5,32.28,0.0788724119532519
"130","9","forested","ephemeroptera_heptageniidae",2021-06-09,7,32.28,0.192965455433919
"131","9","forested","ephemeroptera_heptageniidae",2021-07-01,8,10.76,0.091740034920579
"132","9","forested","ephemeroptera_heptageniidae",2021-07-01,7,10.76,0.0643218184779731
"133","9","forested","ephemeroptera_heptageniidae",2021-07-01,6,53.8,0.213460147312042
"134","9","forested","ephemeroptera_heptageniidae",2021-07-01,5,10.76,0.0262908039844173
"135","9","forested","ephemeroptera_heptageniidae",2021-08-13,5,21.52,0.0525816079688346
"136","9","forested","ephemeroptera_heptageniidae",2021-08-13,4,32.28,0.0435754015005636
"137","9","forested","ephemeroptera_heptageniidae",2021-08-13,3,10.76,0.00675939835975592
"138","9","forested","ephemeroptera_heptageniidae",2021-08-13,6,10.76,0.0426920294624084
"139","9","forested","ephemeroptera_heptageniidae",2021-09-07,2,32.28,0.0068992620200445
"140","9","forested","ephemeroptera_heptageniidae",2021-09-07,5,75.32,0.184035627890921
"141","9","forested","ephemeroptera_heptageniidae",2021-09-07,4,107.6,0.145251338335212
"142","9","forested","ephemeroptera_heptageniidae",2021-09-07,3,53.8,0.0337969917987796
"143","9","forested","ephemeroptera_heptageniidae",2021-09-07,6,21.52,0.0853840589248168
"144","9","forested","ephemeroptera_heptageniidae",2021-09-07,7,10.76,0.0643218184779731
"145","9","forested","ephemeroptera_heptageniidae",2021-10-14,3,258.24,0.162225560634142
"146","9","forested","ephemeroptera_heptageniidae",2021-10-14,4,182.92,0.24692727516986
"147","9","forested","ephemeroptera_heptageniidae",2021-10-14,5,43.04,0.105163215937669
"148","9","forested","ephemeroptera_heptageniidae",2021-11-18,5,53.8,0.131454019922086
"149","9","forested","ephemeroptera_heptageniidae",2021-11-18,4,75.32,0.101675936834648
"150","9","forested","ephemeroptera_heptageniidae",2021-11-18,2,86.08,0.018398032053452
"151","9","forested","ephemeroptera_heptageniidae",2021-11-18,6,21.52,0.0853840589248168
"152","9","forested","ephemeroptera_heptageniidae",2021-11-18,7,21.52,0.128643636955946
"153","9","forested","ephemeroptera_heptageniidae",2021-11-18,3,75.32,0.0473157885182914
"154","9","forested","ephemeroptera_heptageniidae",2021-11-18,8,21.52,0.183480069841158
"155","9","forested","ephemeroptera_heptageniidae",2022-01-13,3,10.76,0.00675939835975592
"156","9","forested","ephemeroptera_heptageniidae",2022-03-04,12,10.76,0.269640770171291
"157","9","forested","ephemeroptera_heptageniidae",2022-03-04,3,10.76,0.00675939835975592
"158","9","forested","ephemeroptera_heptageniidae",2021-06-09,2,10.76,0.0022997540066815
"159","9","forested","ephemeroptera_heptageniidae",2022-01-13,8,10.76,0.091740034920579
"160","10","forested","ephemeroptera_isonychiidae",2021-05-24,2,21.52,0.00749952939597305
"161","10","forested","ephemeroptera_isonychiidae",2021-05-24,3,10.76,0.0117647138021584
"162","10","forested","ephemeroptera_isonychiidae",2021-05-24,4,32.28,0.079438284823143
"163","10","forested","ephemeroptera_isonychiidae",2021-05-24,5,21.52,0.0993630322223354
"164","10","forested","ephemeroptera_isonychiidae",2021-05-24,14,10.76,0.906109093590936
"165","10","forested","ephemeroptera_isonychiidae",2021-07-01,5,10.76,0.0496815161111677
"166","10","forested","ephemeroptera_isonychiidae",2021-07-01,7,10.76,0.128314548806144
"167","10","forested","ephemeroptera_isonychiidae",2021-07-01,8,10.76,0.186987765422877
"168","10","forested","ephemeroptera_isonychiidae",2021-09-07,3,43.04,0.0470588552086337
"169","10","forested","ephemeroptera_isonychiidae",2021-09-07,7,21.52,0.256629097612289
"170","10","forested","ephemeroptera_isonychiidae",2021-09-07,6,64.56,0.498467909936029
"171","10","forested","ephemeroptera_isonychiidae",2021-09-07,4,32.28,0.079438284823143
"172","10","forested","ephemeroptera_isonychiidae",2021-09-07,5,32.28,0.149044548333503
"173","10","forested","ephemeroptera_isonychiidae",2021-09-07,8,32.28,0.560963296268631
"174","10","forested","ephemeroptera_isonychiidae",2021-09-07,2,10.76,0.00374976469798652
"175","10","forested","ephemeroptera_isonychiidae",2021-09-07,9,10.76,0.260653346377813
"176","10","forested","ephemeroptera_isonychiidae",2021-10-14,2,107.6,0.0374976469798652
"177","10","forested","ephemeroptera_isonychiidae",2021-10-14,4,96.84,0.238314854469429
"178","10","forested","ephemeroptera_isonychiidae",2021-10-14,3,150.64,0.164705993230218
"179","10","forested","ephemeroptera_isonychiidae",2021-10-14,5,32.28,0.149044548333503
"180","10","forested","ephemeroptera_isonychiidae",2021-10-14,6,43.04,0.332311939957353
"181","10","forested","ephemeroptera_isonychiidae",2021-11-18,4,75.32,0.185355997920667
"182","10","forested","ephemeroptera_isonychiidae",2021-11-18,3,64.56,0.0705882828129506
"183","10","forested","ephemeroptera_isonychiidae",2021-11-18,8,21.52,0.373975530845754
"184","10","forested","ephemeroptera_isonychiidae",2021-11-18,6,32.28,0.249233954968015
"185","10","forested","ephemeroptera_isonychiidae",2021-11-18,7,10.76,0.128314548806144
"186","10","forested","ephemeroptera_isonychiidae",2021-11-18,2,10.76,0.00374976469798652
"187","10","forested","ephemeroptera_isonychiidae",2021-06-09,8,10.76,0.186987765422877
"188","10","forested","ephemeroptera_isonychiidae",2021-06-09,6,10.76,0.0830779849893382
"189","10","forested","ephemeroptera_isonychiidae",2021-06-09,4,21.52,0.052958856548762
"190","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-05-24,2,10.76,0.00201275717994326
"191","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-05-24,3,10.76,0.00670005023460427
"192","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-07-01,5,10.76,0.0304846666422839
"193","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-09-07,2,64.56,0.0120765430796596
"194","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-09-07,4,21.52,0.0314540336700887
"195","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-09-07,3,21.52,0.0134001004692085
"196","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-11-18,4,21.52,0.0314540336700887
"197","11","wastewater dominated","ephemeroptera_leptohyphidae",2021-11-18,2,10.76,0.00201275717994326
"198","12","forested","megaloptera_corydalidae",2021-09-07,10,10.76,0.25013590488467
"199","12","forested","megaloptera_corydalidae",2021-09-07,16,21.52,1.98745900935029
"200","12","forested","megaloptera_corydalidae",2021-09-07,18,10.76,1.40410904813447
"201","12","forested","megaloptera_corydalidae",2021-09-07,12,10.76,0.427142704035318
"202","12","forested","megaloptera_corydalidae",2021-10-14,17,21.52,2.37450788129105
"203","12","forested","megaloptera_corydalidae",2021-10-14,18,10.76,1.40410904813447
"204","12","forested","megaloptera_corydalidae",2021-11-18,17,10.76,1.18725394064552
"205","13","forested","odonata_coenagrionidae",2021-08-13,3,10.76,0.0110843840428243
"206","13","forested","odonata_coenagrionidae",2021-08-13,8,10.76,0.270187813464991
"207","13","forested","odonata_coenagrionidae",2021-09-07,5,10.76,0.0584858886673868
"208","14","forested","odonata_gomphidae",2022-01-13,4,21.52,0.0554502111385758
"209","14","forested","odonata_gomphidae",2021-08-13,11,10.76,0.48109488309467
"210","14","forested","odonata_gomphidae",2021-09-07,14,10.76,0.949924658952293
"211","14","forested","odonata_gomphidae",2021-11-18,4,43.04,0.110900422277152
"212","14","wastewater dominated","odonata_gomphidae",2021-08-13,4,10.76,0.0277251055692879
"213","15","stormwater dominated","oligochaeta_unknown",2021-08-13,10,10.76,0.00162260025557806
"214","15","wastewater dominated","oligochaeta_unknown",2021-05-24,0,64.56,0
"215","15","wastewater dominated","oligochaeta_unknown",2021-05-24,1,258.24,0.0034707456
"216","15","wastewater dominated","oligochaeta_unknown",2021-05-24,2,172.16,0.00479085490567573
"217","15","wastewater dominated","oligochaeta_unknown",2021-05-24,19,10.76,0.00318348509646793
"218","15","stormwater dominated","oligochaeta_unknown",2021-10-14,12,10.76,0.00196495155902936
"219","15","stormwater dominated","oligochaeta_unknown",2021-05-24,5,10.76,0.000783664267092793
"220","15","stormwater dominated","oligochaeta_unknown",2021-05-24,7,10.76,0.00111574379960183
"221","15","stormwater dominated","oligochaeta_unknown",2021-05-24,1,32.28,0.0004338432
"222","15","stormwater dominated","oligochaeta_unknown",2021-05-24,2,10.76,0.000299428431604733
"223","15","forested","oligochaeta_unknown",2021-05-24,17,10.76,0.0028325847162023
"224","15","forested","oligochaeta_unknown",2021-05-24,14,10.76,0.00231018083944257
"225","15","wastewater dominated","oligochaeta_unknown",2021-07-01,7,10.76,0.00111574379960183
"226","15","wastewater dominated","oligochaeta_unknown",2021-07-01,6,10.76,0.000949009047721985
"227","15","wastewater dominated","oligochaeta_unknown",2021-07-01,10,10.76,0.00162260025557806
"228","15","forested","oligochaeta_unknown",2021-07-01,68,10.76,0.0121435565168461
"229","15","wastewater dominated","oligochaeta_unknown",2021-09-07,0,32.28,0
"230","15","wastewater dominated","oligochaeta_unknown",2021-09-07,4,10.76,0.000619975504882434
"231","15","wastewater dominated","oligochaeta_unknown",2021-09-07,2,21.52,0.000598856863209466
"232","15","wastewater dominated","oligochaeta_unknown",2021-09-07,3,10.76,0.000458341157836519
"233","15","stormwater dominated","oligochaeta_unknown",2021-09-07,5,10.76,0.000783664267092793
"234","15","stormwater dominated","oligochaeta_unknown",2021-09-07,2,21.52,0.000598856863209466
"235","15","stormwater dominated","oligochaeta_unknown",2021-09-07,3,10.76,0.000458341157836519
"236","15","stormwater dominated","oligochaeta_unknown",2021-09-07,55,10.76,0.00971834615507511
"237","15","stormwater dominated","oligochaeta_unknown",2021-09-07,0,10.76,0
"238","15","forested","oligochaeta_unknown",2021-09-07,22,10.76,0.00371325996245974
"239","15","forested","oligochaeta_unknown",2021-09-07,10,21.52,0.00324520051115612
"240","15","forested","oligochaeta_unknown",2021-09-07,7,10.76,0.00111574379960183
"241","15","forested","oligochaeta_unknown",2021-09-07,13,21.52,0.00427446785697902
"242","15","forested","oligochaeta_unknown",2021-09-07,12,10.76,0.00196495155902936
"243","15","stormwater dominated","oligochaeta_unknown",2021-06-09,7,32.28,0.0033472313988055
"244","15","forested","oligochaeta_unknown",2021-06-09,40,32.28,0.020868718730798
"245","15","forested","oligochaeta_unknown",2021-06-09,36,32.28,0.0186831637649817
"246","15","forested","oligochaeta_unknown",2021-06-09,21,32.28,0.0106087216409657
"247","15","forested","oligochaeta_unknown",2021-06-09,45,64.56,0.0472319558548863
"248","15","forested","oligochaeta_unknown",2021-06-09,30,129.12,0.0617120684950444
"249","15","forested","oligochaeta_unknown",2021-06-09,20,64.56,0.0201578535601922
"250","15","forested","oligochaeta_unknown",2021-06-09,25,75.32,0.0297266923945789
"251","15","forested","oligochaeta_unknown",2021-06-09,26,32.28,0.0132756199212534
"252","15","forested","oligochaeta_unknown",2021-06-09,15,32.28,0.00745124111155772
"253","15","forested","oligochaeta_unknown",2021-06-09,17,53.8,0.0141629235810115
"254","15","forested","oligochaeta_unknown",2021-06-09,10,43.04,0.00649040102231223
"255","15","forested","oligochaeta_unknown",2021-06-09,7,32.28,0.0033472313988055
"256","15","forested","oligochaeta_unknown",2021-06-09,5,43.04,0.00313465706837117
"257","15","stormwater dominated","oligochaeta_unknown",2021-08-13,8,32.28,0.0038510333630738
"258","15","stormwater dominated","oligochaeta_unknown",2021-10-14,7,21.52,0.00223148759920367
"259","15","wastewater dominated","oligochaeta_unknown",2021-10-14,54,10.76,0.0095328989147732
"260","15","stormwater dominated","oligochaeta_unknown",2022-03-21,5,10.76,0.000783664267092793
"261","15","forested","oligochaeta_unknown",2021-09-07,14,10.76,0.00231018083944257
"262","15","forested","oligochaeta_unknown",2021-09-07,11,10.76,0.00179338634824099
"263","15","forested","oligochaeta_unknown",2021-09-07,17,10.76,0.0028325847162023
"264","15","forested","oligochaeta_unknown",2021-09-07,1,10.76,0.0001446144
"265","15","forested","oligochaeta_unknown",2021-09-07,38,10.76,0.00659150091189007
"266","15","forested","oligochaeta_unknown",2021-09-07,2,10.76,0.000299428431604733
"267","15","forested","oligochaeta_unknown",2021-09-07,30,10.76,0.00514267237458703
"268","15","forested","oligochaeta_unknown",2021-09-07,15,21.52,0.00496749407437182
"269","15","wastewater dominated","oligochaeta_unknown",2021-10-14,21,10.76,0.00353624054698856
"270","15","wastewater dominated","oligochaeta_unknown",2021-10-14,11,10.76,0.00179338634824099
"271","15","wastewater dominated","oligochaeta_unknown",2021-10-14,14,10.76,0.00231018083944257
"272","15","wastewater dominated","oligochaeta_unknown",2021-11-18,1,64.56,0.0008676864
"273","15","wastewater dominated","oligochaeta_unknown",2021-11-18,3,21.52,0.000916682315673038
"274","15","stormwater dominated","oligochaeta_unknown",2022-03-21,11,10.76,0.00179338634824099
"275","15","wastewater dominated","oligochaeta_unknown",2021-11-18,15,10.76,0.00248374703718591
"276","15","wastewater dominated","oligochaeta_unknown",2021-11-18,14,10.76,0.00231018083944257
"277","15","wastewater dominated","oligochaeta_unknown",2021-11-18,10,21.52,0.00324520051115612
"278","15","wastewater dominated","oligochaeta_unknown",2021-11-18,4,21.52,0.00123995100976487
"279","15","wastewater dominated","oligochaeta_unknown",2021-11-18,11,21.52,0.00358677269648198
"280","15","wastewater dominated","oligochaeta_unknown",2021-11-18,2,21.52,0.000598856863209466
"281","15","wastewater dominated","oligochaeta_unknown",2021-11-18,0,10.76,0
"282","15","stormwater dominated","oligochaeta_unknown",2021-11-18,10,75.32,0.0113582017890464
"283","15","stormwater dominated","oligochaeta_unknown",2021-11-18,4,247.48,0.014259436612296
"284","15","stormwater dominated","oligochaeta_unknown",2021-11-18,6,225.96,0.0199291900021617
"285","15","stormwater dominated","oligochaeta_unknown",2021-11-18,5,236.72,0.0172406138760414
"286","15","stormwater dominated","oligochaeta_unknown",2021-11-18,2,430.4,0.0119771372641893
"287","15","stormwater dominated","oligochaeta_unknown",2021-11-18,1,161.4,0.002169216
"288","15","stormwater dominated","oligochaeta_unknown",2021-11-18,9,21.52,0.00290533469650216
"289","15","stormwater dominated","oligochaeta_unknown",2021-11-18,8,64.56,0.00770206672614759
"290","15","stormwater dominated","oligochaeta_unknown",2021-11-18,12,53.8,0.00982475779514679
"291","15","stormwater dominated","oligochaeta_unknown",2021-11-18,3,301.28,0.0128335524194225
"292","15","stormwater dominated","oligochaeta_unknown",2021-11-18,14,32.28,0.0069305425183277
"293","15","stormwater dominated","oligochaeta_unknown",2022-03-21,20,10.76,0.00335964226003204
"294","15","stormwater dominated","oligochaeta_unknown",2022-03-21,7,10.76,0.00111574379960183
"295","15","stormwater dominated","oligochaeta_unknown",2022-03-21,15,10.76,0.00248374703718591
"296","15","forested","oligochaeta_unknown",2022-03-21,26,10.76,0.00442520664041781
"297","15","forested","oligochaeta_unknown",2022-03-21,20,32.28,0.0100789267800961
"298","15","forested","oligochaeta_unknown",2022-03-21,13,10.76,0.00213723392848951
"299","15","forested","oligochaeta_unknown",2022-03-21,7,10.76,0.00111574379960183
"300","15","stormwater dominated","oligochaeta_unknown",2021-11-18,7,96.84,0.0100416941964165
"301","15","stormwater dominated","oligochaeta_unknown",2021-11-18,15,10.76,0.00248374703718591
"302","15","stormwater dominated","oligochaeta_unknown",2021-11-18,13,32.28,0.00641170178546854
"303","15","stormwater dominated","oligochaeta_unknown",2021-11-18,11,10.76,0.00179338634824099
"304","15","forested","oligochaeta_unknown",2021-11-18,5,10.76,0.000783664267092793
"305","15","forested","oligochaeta_unknown",2021-11-18,2,21.52,0.000598856863209466
"306","15","forested","oligochaeta_unknown",2021-11-18,1,43.04,0.0005784576
"307","15","forested","oligochaeta_unknown",2021-11-18,22,10.76,0.00371325996245974
"308","15","forested","oligochaeta_unknown",2021-11-18,10,10.76,0.00162260025557806
"309","15","stormwater dominated","oligochaeta_unknown",2022-01-13,5,10.76,0.000783664267092793
"310","15","stormwater dominated","oligochaeta_unknown",2022-01-13,7,10.76,0.00111574379960183
"311","15","forested","oligochaeta_unknown",2022-01-13,8,10.76,0.00128367778769127
"312","15","forested","oligochaeta_unknown",2022-01-13,17,21.52,0.00566516943240459
"313","15","forested","oligochaeta_unknown",2022-01-13,10,43.04,0.00649040102231223
"314","15","forested","oligochaeta_unknown",2022-01-13,16,10.76,0.00265789317422213
"315","15","forested","oligochaeta_unknown",2022-01-13,9,21.52,0.00290533469650216
"316","15","forested","oligochaeta_unknown",2022-01-13,14,21.52,0.00462036167888513
"317","15","forested","oligochaeta_unknown",2022-01-13,30,10.76,0.00514267237458703
"318","15","forested","oligochaeta_unknown",2022-01-13,18,10.76,0.00300779110330802
"319","15","forested","oligochaeta_unknown",2022-01-13,15,32.28,0.00745124111155772
